Url,Snippet,Author,Date,Sentiment,Impact,Professions
http://twitter.com/MonicaHone/statuses/1445398987238952981,"@AnglianWater can you publish live information for the Cam Valley. The Cam, as you know, is used extensively for swimming, punting, rowing, paddle boarding, sailing, even diving.",MonicaHone,2021-10-05 14:42:27,neutral,0.0,
http://twitter.com/greenarteries/statuses/1452700313706799119,@greenarteries @SaveHoneyHill1 @ACarpenDigital @AnglianWater Report @Gabriel_Pogrund,greenarteries,2021-10-25 18:15:19,neutral,31.6,
http://twitter.com/AnglianWater/statuses/1403976383215329281,"@itsrobunderwood No worries Rob, thank you for the feedback! Enjoy the weekend & sun today 🌞 Zack",AnglianWater,2021-06-13 07:23:49,positive,42.0,
http://twitter.com/MrSRFoster/statuses/1454367836416225280,@Feargal_Sharkey @AnglianWater @BBCNews By now Ms Harris will probably saying she was never there,MrSRFoster,2021-10-30 08:41:27,neutral,0.0,
http://twitter.com/Staples1955/statuses/1454558453574291467,@Feargal_Sharkey @AnglianWater @BBCNews £500m for the actual work and £599.5BN for executive bonuses and shareholder dividends?,Staples1955,2021-10-30 21:18:54,neutral,0.0,
http://twitter.com/RutlandWaterNR/statuses/1496483764226113537,"It was lovely to welcome back the gardening team at Anglian Water Birdwatching Centre this morning 🌼 If you would like to learn more about volunteering, please email 👉volunteering@lrwt.org.uk https://t.co/19KbSHBdRc",RutlandWaterNR,2022-02-23 13:55:07,positive,37.8,
http://twitter.com/mrsmanson51/statuses/1480435870247407617,@Dean_R_Lomax @RutlandWaterNR @AnglianWater @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls Field trip @RetirementTales,mrsmanson51,2022-01-10 07:06:31,neutral,0.0,Executive (Co-founder)
http://twitter.com/addistock/statuses/1481012189674852359,@Dean_R_Lomax @AnglianWater @RutlandWaterNR @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls @EmilyJSwaby @pborogeopaleo @Pastpreservers I'd watch it.,addistock,2022-01-11 21:16:36,neutral,0.0,
http://twitter.com/thewaterfrontuk/statuses/1369650546517409798,"#WaterInfra21 is in 1 week! Learn how to successfully deliver new infrastructure and update existing systems, in order to future proof the water network. Hear from speakers from @AnglianWater @British_Water @thameswater @Ofwat & more! More info: https://t.co/ulc5EB83sG https://t.co/kyrnEMANjG",thewaterfrontuk,2021-03-10 14:05:11,neutral,0.0,
http://twitter.com/timthefruit/statuses/1482031815925850115,@Rutlandbirds @global_birding @RutlandWaterNR @LROSbirds @AnglianWater @aliciakearns @BTO_GBW @Team_eBird @britishbirds @SwarovskiOptik @ZEISSBirding @LeicaBirding @NikonEurope @KowaOpticsEU @sounds_wild @Natures_Voice Bugger! That would have been the blocker of all blockers!,timthefruit,2022-01-14 16:48:14,neutral,0.0,
http://twitter.com/TomCooke__/statuses/1421037668973129731,@HannieSpouge @AnglianWater We’ve got a bit of pressure if you need me to bring a couple of jugs around,TomCooke__,2021-07-30 09:19:16,neutral,17.2,
http://twitter.com/AnglianWater/statuses/1451839953357443075,@franchiefmate ..maintain the quality of the water on our website here: https://t.co/Mk2zqAesYJ - Thanks,AnglianWater,2021-10-23 09:16:33,neutral,42.1,
http://twitter.com/seasidesenses/statuses/1498359168373297160,@sos_beachcare @craigjleyland @EastLindseyDC @HildredsSCSkeg @BBCRadioLincs @AnglianWater @LincolnshireHS Well done 👍. Lots of hidden places in the village that have a similar problem unfortunately,seasidesenses,2022-02-28 18:07:18,neutral,18.5,
http://twitter.com/IvanK_NH/statuses/1495864291186069508,U.K. 🇬🇧 #CXServices provider Sigma Connected was awarded 3-year support contract by @AnglianWater. Sigma Connected will support vulnerable and financially challenged customers #CX #utility @NHInsight https://t.co/VSsbNCKuMv,IvanK_NH,2022-02-21 20:53:33,neutral,38.0,Scientist & Researcher (Research Analyst)
http://twitter.com/LeisureOpps/statuses/1481681336465170444,"Job: Activities Manager - Rutland Water, Anglian Water @anglianwater https://t.co/ulayC3hLv4 https://t.co/b1tsShETga",LeisureOpps,2022-01-13 17:35:33,neutral,32.3,
http://twitter.com/Melindola/statuses/1430863747040653315,"Cambridge sewage works plan to cause “irreversible damage” to Green Belt; "" contravene current government policy"" + compromise ‘green lungs’ nr Cambridge & Wicken Fen Vision. @AnglianWater says no operational need for sewage works site to move. SO WHY?https://t.co/L1OnpBauPr",Melindola,2021-08-26 12:04:36,neutral,37.1,
http://twitter.com/TheFenz/statuses/1420455787055489025,"@CatAldgate Discipline! Yes Mam. The perfect cuppa recipe! Round here @AnglianWater ,leaves a nasty scum around the cup , bit like a jelly that slips up and down, Yuk! Even Tried fitering, 3 times No good! Now buy Waitrose bottled mineral water, teacup Now perfectly clean ✔ 😇 rant over x",TheFenz,2021-07-28 18:47:05,positive,25.7,
http://twitter.com/Kingston22W/statuses/1391144753874546692,@RussellB1ggs @CharlieJGardner @GlavenEel @Feargal_Sharkey @jamesowild @EnvAgencyAnglia @The_WMA @N_Rivers_Trust @AnglianWater @WestNorfolkBC Should be a trout stream !,Kingston22W,2021-05-08 21:35:30,neutral,26.0,
http://twitter.com/AnglianWater/statuses/1380114760813973505,"@StIvesCityBoy Hi Gary, sorry to hear you haven't had a response from anyone yet. Would you be willing to PM me the address details of the issue and a contact number? And I'll request someone call you up about this work ASAP. - Austin",AnglianWater,2021-04-08 11:06:14,negative,42.0,
http://twitter.com/waterjournaluk/statuses/1454134505917276165,. @AnglianWater has published a route map which sets out how the company will reach #netzero carbon by 2030 https://t.co/iKsfiwhQAu,waterjournaluk,2021-10-29 17:14:17,neutral,28.2,
http://twitter.com/DannyLEvans/statuses/1445389961352597513,@AnglianWater One of your drivers is parked on double yellows with his hazards on outside my sons school causing havoc!,DannyLEvans,2021-10-05 14:06:35,negative,23.2,
http://twitter.com/AnglianWater/statuses/1470652334728437763,"@RaeGrif Morning Rachael. I'm really sorry to hear that we were working late last night. There are occassions where this is necessary I'm afraid. If you could DM me your address and postcode please, I'll certainly have a look into this for you. Thanks, Kate https://t.co/y94x1oGRLL",AnglianWater,2021-12-14 07:10:14,negative,43.2,
http://twitter.com/sandeeptakhar9/statuses/1459867857676746755,@AnglianWater Just done it,sandeeptakhar9,2021-11-14 12:56:34,neutral,0.0,
http://twitter.com/AnglianWater/statuses/1452620748267343879,"@WildsmithEsther I'm really sorry to hear that Esther. Can you DM me your address and postcode please and I'll get that raised for a technician to come out and sort it. Thanks, Kate https://t.co/y94x1oGRLL",AnglianWater,2021-10-25 12:59:09,negative,42.1,
http://twitter.com/GoonerHillsy/statuses/1412745469982294022,"@swh1403 @LincolnshireCC @OpenreachHelp @AnglianWater @wpduk @LincsPolice Mate it’s unbelievable. Road closed for four weeks. No work been done. Massive inconvenience to people, and no one knows who owns the hole. You couldn’t make it up. 😂",GoonerHillsy,2021-07-07 12:09:02,negative,30.0,
http://twitter.com/WaterOnline/statuses/1494756112091996171,@ovarro_ltd's Collaborative Leakage Project With Anglian Water https://t.co/Ey9A8gUrlE https://t.co/wmstUXUxLu,WaterOnline,2022-02-18 19:30:03,neutral,40.7,
http://twitter.com/PG1958/statuses/1480920915865223180,@Dean_R_Lomax @RutlandWaterNR @AnglianWater @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls Super cool!,PG1958,2022-01-11 15:13:55,positive,2.1,
http://twitter.com/KingswoodAcad/statuses/1455480739873579010,@AnglianWater are currently advertising for4 IT Degree Apprenticeships for Sept 2022. To hear more about these opportunities they are holding an online Insight Webinar on Wed 3rd Nov. #KnowledgeSuccessAchieve #beinspired #RISEupKSA #careers https://t.co/YitiewuSDZ https://t.co/i6ZbUi38TQ,KingswoodAcad,2021-11-02 10:23:44,neutral,0.1,
http://twitter.com/SaveHoneyHill1/statuses/1488904710891446277,@Jane45665825 @AnglianWater @cam_friends Still in shock at the @AnglianWater comment on the @jeremysallis show last year that the 2020 sewage leaks at #haslingfield were really caused by a misplaced sensor and not raw sewage flowing into the stream.,SaveHoneyHill1,2022-02-02 15:58:40,negative,34.2,
http://twitter.com/PlanningMag/statuses/1426200636186664968,Anglian Water submits plans for 70km water pipeline as part of larger 500km project: https://t.co/ikVPS4u8Px https://t.co/NnuUMWSwQa,PlanningMag,2021-08-13 15:15:03,neutral,42.0,
http://twitter.com/Bingocrazy12/statuses/1387370566668234755,"@timmykneebs @allotment9A @AnglianWater It’s fine as long as your not putting in half a bottle of washing up liquid!...I’ve been doing it for years...an old way to get rid of greenfly was water mixed with washing up liquid, which works.",Bingocrazy12,2021-04-28 11:38:13,negative,0.0,
http://twitter.com/TheVI_Tweets/statuses/1449112002526388225,@FarmersWeekly @AnglianWater @AffinityWater @thameswater @WaterUK @mike_abram @AEA_Association @AgindustriesUK @CLAtweets @CropProtect @NFUtweets @NFU_PlantHealth @NFUStweets @TheNaac @UFUHQ making a difference through the #VIChampions,TheVI_Tweets,2021-10-15 20:36:39,neutral,0.0,
http://twitter.com/AquiferChalk/statuses/1408011471175434243,@RussellB1ggs @AnglianWater @The_WMA @EnvAgency @N_Rivers_Trust @jamesowild That is a very sick river. Is anyone actually working on finding the causes and a recovery plan?,AquiferChalk,2021-06-24 10:37:48,negative,20.0,
http://twitter.com/Partypartyuk/statuses/1424825826865033220,"@BenishSouthgate @EnvAgency @AnglianWater I asked a manager about two weeks ago @AnglianWater to put a non return valve in to prevent any raw sewage entering my property and they said it’s there policy not to put one on until it floods, prevention better than cure hmmmm",Partypartyuk,2021-08-09 20:12:03,negative,0.0,
http://twitter.com/HumberDoucyLane/statuses/1455179042584412162,"@AnglianWater @Suff_highways @virginmedia It’s on Humber Doucy Lane, outside number 97. 👍",HumberDoucyLane,2021-11-01 14:24:54,neutral,8.6,
http://twitter.com/global_birding/statuses/1459461517393473541,@birderkettle @rutlandospreys @RutlandWaterNR @SwarovskiOptik @ZEISSBirding @TonyJuniper @BirdLife_News @infocusOptics @vikingoptical @polyolbion @AnglianWater @DominicCouzens Meant to use this photo 😳🤣 https://t.co/QkA0ayL29r,global_birding,2021-11-13 10:01:55,negative,0.3,
http://twitter.com/AnglianWater/statuses/1470048847531499525,"@orthobod Hello Sam, I am sorry to hear that you have no water again. Please may you send me a private message with your address and I can investigate this further for you to be able to provide you with an update. Many thanks, Jasmin",AnglianWater,2021-12-12 15:12:12,negative,43.2,
http://twitter.com/Jane45665825/statuses/1489358981994885130,@greenarteries @DanielJ88 @Feargal_Sharkey @WaterREast @camvalleyforum @AnglianWater Who owns the iconic river Cam?,Jane45665825,2022-02-03 22:03:46,neutral,0.0,
http://twitter.com/AnglianWater/statuses/1416057014657200132,"@Ringo_Pboro @peterboroughtel Hi there, I can absolutely look into this for you. Can you please PM me your postcode and I will get to the bottom of this for you. Thanks, Aaron",AnglianWater,2021-07-16 15:27:56,positive,42.6,
http://twitter.com/AnglianWater/statuses/1381595194747916288,"@tob9391 Hi Thomas, let me have a look into this for you. Please could you private message me your postcode, first line of address and a contact number? Thakyou - Jazz",AnglianWater,2021-04-12 13:08:57,neutral,43.1,
http://twitter.com/Happy_Mapper/statuses/1396895442609258497,"@mrnathannelson @RussellB1ggs @WildTroutTrust @N_Rivers_Trust @EnvAgency @The_WMA @NENorfolkSufflk @AnglianWater @WestNorfolkBC Yes, there are all kinds of hints including lidar data and all kinds of maps. Alongside that looking at drains, woodlands, finding clues in the landscape too, often with the soil N Norfolk has its hard to find traces so...",Happy_Mapper,2021-05-24 18:26:41,negative,19.6,
http://twitter.com/Terry01824970/statuses/1397467508882411520,"BBC News - Millions cannot afford water bills, says watchdog https://t.co/aBCNG9xxyX I use 10 pounds worth of water over 3 months but get a bill from anglian water for 90 pounds just 2 pensioners here the wife and my self total rip off",Terry01824970,2021-05-26 08:19:52,neutral,0.0,
http://twitter.com/zobjobsGB/statuses/1496885319643324424,Legal and Telemetry Co-ordinator at Anglian Water Services Ltd Circa £25000 dependent on skills experience Permanent Full time 37 hours per week Anglian Water offers a flexible ap... #Legal #Hiring https://t.co/ZuicbEghH2,zobjobsGB,2022-02-24 16:30:45,neutral,0.0,
http://twitter.com/choccy2112/statuses/1450259571524743175,@AnglianWater so angry right now as I am wide awake due to you deciding that 12.40am is the right time to clatter around right outside my house collecting your cones and lights following non-emergency work.,choccy2112,2021-10-19 00:36:41,negative,9.3,
http://twitter.com/StIvesCityBoy/statuses/1380112005139468295,@AnglianWater This matter had to be resolved today otherwise we may have to claim against you all the delays and expenses incurred due to your repeated failure to arrive despite promises,StIvesCityBoy,2021-04-08 10:55:17,neutral,0.0,
http://twitter.com/AnglianWater/statuses/1489865947838095360,"@AnnaRic15516098 Good morning Anna, I am sorry that the call back has not happened as of yet. I have replied to your PM with the information on what I have done today for you. Many thanks, Jasmin",AnglianWater,2022-02-05 07:38:16,negative,43.3,
http://twitter.com/AnglianWater/statuses/1373174007034482694,"@GirardiAurelie Hi Aurelie, I am very sorry to hear this. If you would like to PM me to discuss what has happened, I am here to listen and help. I would not want any of our customers to feel attacked or receive attitude from us. Thanks, Aaron",AnglianWater,2021-03-20 07:26:10,negative,43.1,
http://twitter.com/AnglianWater/statuses/1380090718870499328,"@OatwaySteve @ongoUK Thank you. We're currently investigating the cause of the problem, but will update our website at the below link as soon as we know more. https://t.co/buxvXNZQQc If you can private message your full address & phone number, we'll look to get a job raised for you regarding this.",AnglianWater,2021-04-08 09:30:42,neutral,42.0,
http://twitter.com/RumpelPomm/statuses/1480868168591712266,@Dean_R_Lomax @RutlandWaterNR @AnglianWater @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls This is awesome!,RumpelPomm,2022-01-11 11:44:19,positive,0.0,
http://twitter.com/AnglianWater/statuses/1369951235286036484,Rebecca is a Site Engineer and is sharing her favourite things about her role as part of the @MKInnovates digital STEM festival. We're featuring a different role each day. Follow #MKInnovates to find out more. https://t.co/L6hwabGvqq,AnglianWater,2021-03-11 10:00:01,neutral,48.6,
http://twitter.com/Widget57529543/statuses/1464188325783388180,@River_Care @KeepBritainTidy @AnglianWater @AWCoastCountry @Cleanup_UK @EssexRiversHub @EssexWildlife @loveessexuk Wow. What a fantastic difference. So lovely to see the ducks happy. Well done all!,Widget57529543,2021-11-26 11:04:34,positive,0.0,
http://twitter.com/OriginalGCG/statuses/1480538715479068678,"Have you seen the news?? Everyone is all a-@Twitter about the HUGE ichthyosaur discovered at @RutlandWaterNR Read an exclusive account by @MrIchthyosaurus, GCG committee member and one of the dig leaders, here: https://t.co/w936v3D3TY #RutlandSeaDragon Image @AnglianWater https://t.co/mEdbf8r2Je",OriginalGCG,2022-01-10 13:55:11,neutral,27.2,
http://twitter.com/AudacityofGoats/statuses/1482806509243441154,@Dean_R_Lomax @tempkt @RutlandWaterNR @AnglianWater @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls Congratulations! Amazing!,AudacityofGoats,2022-01-16 20:06:35,positive,30.2,
http://twitter.com/Dinoh555/statuses/1480516536444071938,@Dean_R_Lomax @RutlandWaterNR @AnglianWater @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls Rutland? Isn't that Bathonian layers?,Dinoh555,2022-01-10 12:27:03,neutral,0.0,
http://twitter.com/SophiexJane/statuses/1480536065396064260,"@Dean_R_Lomax @RutlandWaterNR @AnglianWater @LeicsWildlife @MrIchthyosaurus @MarkoPalaeo @Dr_EmmaNicholls Really enjoyed the interview and section on BBC Breakfast this morning, very interesting and a great find!",SophiexJane,2022-01-10 13:44:39,positive,0.0,
http://twitter.com/Mtakkatm/statuses/1482047649859702788,@RussellB1ggs @WildTroutTrust @SalmonTroutCons @EnvAgencyAnglia @AnglianWater @jamesowild @FiveRiversEC Watch out for those beavers!,Mtakkatm,2022-01-14 17:51:09,neutral,0.0,
http://twitter.com/TRICKYHORNET/statuses/1480532536195432457,@Dean_R_Lomax @BBCBreakfast @RutlandWaterNR @LeicsWildlife @AnglianWater @Pastpreservers @MrIchthyosaurus Awkward moment for the BBC's Dan Walker seeing as he thinks the world is 6000 yrs old!,TRICKYHORNET,2022-01-10 13:30:38,negative,0.0,
http://twitter.com/2_Wheeled_Wolf/statuses/1448358335590371345,"Hi @AnglianWater, it be nice if light controlled roadworks on Wheatfield Rd, Colchester incl the side road as we can't make light change on main road by waiting in side road & a bloody pain to try get them to change. More difficult for drivers like those living in the side road. https://t.co/BUTIc3qT4P",2_Wheeled_Wolf,2021-10-13 18:41:51,neutral,40.5,
http://twitter.com/GreatLinfordPC/statuses/1366397714494353408,Your Water by @AnglianWater virtual event 3/3 10am. https://t.co/HxuCfGXNT4,GreatLinfordPC,2021-03-01 14:39:36,neutral,0.0,
http://twitter.com/karlmrc/statuses/1443594273253888003,@AnglianWater Have,karlmrc,2021-09-30 15:11:10,neutral,9.7,
http://twitter.com/zobjobsGB/statuses/1496910901307453443,Payroll Services Co-ordinator at Anglian Water Services Ltd C£2227k pa dependent on skills and experience Initially 12 month Fixed Term Contract Flexible Part Anglian Water offe... #Payroll #jobSearch https://t.co/61mSt82zeo,zobjobsGB,2022-02-24 18:12:24,neutral,0.0,
http://twitter.com/TolgusB/statuses/1420792000899686404,"@Resilient_Vet @AnglianWater Why has water aid been campaigning for 40 + years but still not achieved its goal of fresh, clean water for villages in Africa?",TolgusB,2021-07-29 17:03:04,neutral,30.0,
http://twitter.com/RutlandWaterNR/statuses/1409534944817332230,On this day 20 years ago! What were you doing then? Do you remember this fabulous sculpture being unveiled in our visitor centre at Egleton? @LeicsWildlife @AnglianWater @rutlandospreys https://t.co/NG7dbyBaS6,RutlandWaterNR,2021-06-28 15:31:33,neutral,26.1,
http://twitter.com/greeny1955/statuses/1483756541815701505,"@Rutlandbirds @AnglianWater @RutlandWaterNR @NaturalistDara @BeccyRSPB @StephenMoss_TV @birdingetc @RutStamSound @domdyer70 @ChrisGPackham @DilgerTV @Nigelmarven @lizbonnin @DominicCouzens @guardianeco Brilliant news Tim, hope it goes well for Global Birding.",greeny1955,2022-01-19 11:01:41,positive,0.0,
http://twitter.com/cocoginge/statuses/1422234169061613574,@NNHighways @AnglianWater But surely you are aware and could adjust the schedule?,cocoginge,2021-08-02 16:33:44,neutral,33.1,
http://twitter.com/JamesAbbott2013/statuses/1444790318562521096,@AnglianWater yet again residents in village of Silver End Essex have sewage coming up into gardens following rain. This obviously should not be happening yet it is - many times over years. I wrote letter to you weeks ago asking for action and review of the system in the village.,JamesAbbott2013,2021-10-03 22:23:49,neutral,21.9,"Executive (Commissioner), Politician (Cllr)"
http://twitter.com/RupertLichfield/statuses/1406920231939891200,"@AnglianWater Crackers and Chaps, 26 St. Nicholas Street, Diss.",RupertLichfield,2021-06-21 10:21:37,neutral,18.5,
http://twitter.com/Cambs_Traffic/statuses/1434784516409749508,⚠️🚦 #A142 #Ely Road in both directions approaching #Sutton; DELAYS due to temporary traffic lights in place for works by @AnglianWater. Queues of around a mile. Please allow extra time for your journey. More info: https://t.co/gyXX0MqUmH https://t.co/9dArgzR4Ar,Cambs_Traffic,2021-09-06 07:44:20,neutral,42.6,
http://twitter.com/FewsLane/statuses/1496080891520733184,"@ChrisNorep @SaveHoneyHill1 @Jane45665825 @AnglianWater @MPGeorgeEustice @ab4scambs What part of planning decision making at @camcitco or @SouthCambs is “democratic”? Officers manipulate the decision making process, obtain or hide evidence until their preferred outcome is guaranteed. Would be nice to see more Government intervention around here.",FewsLane,2022-02-22 11:14:15,neutral,20.2,
http://twitter.com/TonyPeet69/statuses/1454381111392538624,@Feargal_Sharkey @AnglianWater @BBCNews Imagine right now they are working on how they can justify paying 600 billion pounds to mates and influential partners for work that in reality should cost a fraction of that. May be the price we have to pay for healthier rivers and coasts Next on list should be bad farming?,TonyPeet69,2021-10-30 09:34:12,neutral,27.1,
http://twitter.com/YMCALincs/statuses/1478394644568363017,"🥤 In partnership with @AnglianWater, @Waterwise are launching Pledge 2022! It's a 28-day campaign to save 2022 litres of water in January, and you can sign up for free below 👇 https://t.co/dIJTG3HjQW Use #pledge2022 and #waterwise to share your progress! #YMCA #Lincolnshire",YMCALincs,2022-01-04 15:55:25,neutral,4.5,
http://twitter.com/AnglianWater/statuses/1452181014705496064,"@wbutler89 Hi Will Hi there, Water quality in England and Wales is regulated by the Drinking Water Inspectorate (DWI). This body makes sure all water companies supply safe drinking water that meets legal standards and is acceptable to consumers. You can find out more about the steps we..",AnglianWater,2021-10-24 07:51:48,neutral,42.1,
http://twitter.com/Reed67088888/statuses/1481100652948463627,Incredible find of an ichthyosaur in the UK! They are called sea dragons because they tend to have very large teeth and eyes Anglian Water/PA #wtpBLUE #wtpEARTH,Reed67088888,2022-01-12 03:08:07,positive,0.0,
http://twitter.com/S_J_Lancaster/statuses/1406577786538635267,"@AnglianWater Yes, you’ll need to follow me back?",S_J_Lancaster,2021-06-20 11:40:51,neutral,29.6,Teacher & Lecturer (Professor)
http://twitter.com/AnglianWater/statuses/1431158573774610433,"@robhetherington That would be unrelated to this issue as this is a single event which has caused the supply problems today. If you're having issues with low pressure when everything is back to normal, later, please let us know.",AnglianWater,2021-08-27 07:36:08,negative,42.0,
http://twitter.com/KevinCornes5/statuses/1394753521162104832,"@AnglianWater I do know what to do ive worked in the water industry for over 20 years as a contractor and now a technician and your technician hadn't flushed the main because I spoke to him about it, so maybe get your information correct before you go on social media",KevinCornes5,2021-05-18 20:35:27,neutral,0.0,
http://twitter.com/paddles1981/statuses/1445064464894672908,First @BulbUK want to put up my direct debit by 80% now @AnglianWater want to put up my direct debit by nearly 40%. I was unable to work last year because of restrictions despite some help lost almost 90% of my income! @JeromeMayhew where are you? @Iromg @iancollinsuk,paddles1981,2021-10-04 16:33:11,neutral,15.7,
http://twitter.com/LottieGaronne/statuses/1391168115694788608,@juliawakelam @AnglianWater Just signed and forwarded to friends,LottieGaronne,2021-05-08 23:08:20,neutral,0.0,
http://twitter.com/AnglianWater/statuses/1435590032455241729,"@M0VTE Hi Allan, sorry to hear that, what town are you in please?",AnglianWater,2021-09-08 13:05:10,neutral,48.3,
http://twitter.com/Lee46971236/statuses/1418617240891625473,@Debra514 @AnglianWater 👏👏👏👏 Well done Anglian Water,Lee46971236,2021-07-23 17:01:21,positive,20.1,
http://twitter.com/RaHaSolutionsRH/statuses/1406615062417137670,@AnglianWaterBus Accelerate Universal Healthcare Coverage (UHC). Nominate a village you care about for UHC or lend us (at interest) for us to run in print the documents in the photos. The publishing will invite many others to nominate for UHC villages ... https://t.co/ii6I7AG3Gs,RaHaSolutionsRH,2021-06-20 14:08:59,neutral,0.0,
http://twitter.com/BlueDogClare/statuses/1489541920514789377,"@AnglianWater @Suff_highways parking has been suspended here for several days, no sign of any work & no date on sign. This is important parking for shoppers (& therefore businesses) in Clare. Please remove cones if work isn’t taking place today (or at least put date on sign!!) https://t.co/0MGTfJhfIO",BlueDogClare,2022-02-04 10:10:42,neutral,20.7,
http://twitter.com/bowyerp/statuses/1452392974428540942,@stevelutwyche Water runs in my family (Dad joke right there). He began his career with the Welland River Board in 1948 and ended up Director or Ops at Anglian water. Left before privatisation. Was Chief Engineer at Welland and Nene while Rutland Water was built.,bowyerp,2021-10-24 21:54:03,neutral,20.2,
http://twitter.com/TG42Birder/statuses/1484897964732690434,"@StephenMoss_TV @DominicCouzens @NottsBirder @Rutlandbirds @DeepHughSea @01000011S @AnglianWater @RutlandWaterNR @NaturalistDara @BeccyRSPB @birdingetc @RutStamSound @domdyer70 @ChrisGPackham @DilgerTV @Nigelmarven @lizbonnin @guardianeco Lol, for heaven's sake, come on... you know I'm right. To equate calls for Birdfair to seriously address the...",TG42Birder,2022-01-22 14:37:17,negative,23.0,"Executive (Owner), Journalist (Editor), Teacher & Lecturer (Teacher)"
http://twitter.com/Waterwise/statuses/1447869731428573185,"Register for our free Smart Water Metering Webinar which is happening next month. With the launch of new research, the latest insights from the @thameswater & @AnglianWater roll outs, and more. Sponsored by @arqiva https://t.co/nCB5C4EEP9 https://t.co/zVPC8izn9f",Waterwise,2021-10-12 10:20:18,neutral,41.7,
http://twitter.com/eyespy_sky/statuses/1476226687058821125,"Dear Anglian Water.. If your water is so impeccably clean,why are my water filters blocked? Do you still pay the homeowners Filter costs for removing things that should be removed at the treatment center? https://t.co/h04qDIVUpz",eyespy_sky,2021-12-29 16:20:43,negative,33.1,
http://twitter.com/RichieKippers/statuses/1480614115722858497,"@Dean_R_Lomax @AnglianWater @RutlandWaterNR @LeicsWildlife @rutlandcouncil I asked my son (6) what an Ichthyosaur was and he described it perfectly! If we visit are we able to see the fossil, even at a distance?",RichieKippers,2022-01-10 18:54:48,positive,32.8,
http://twitter.com/AnglianWater/statuses/1458009852412846081,"@FionaFudgecake @suffolkcc Thanks Fiona, I can see that the reinstatement process is still in place. This allows time for the ground to settle and any issues to show before the hole in filled in. I have chased this up with our scheduling team for any further updates.",AnglianWater,2021-11-09 09:53:31,positive,43.2,
http://twitter.com/johnecohound/statuses/1435972910552948739,"@AnglianWater Has this leak been reported. Here is a precise what3words address, made of 3 random words. Every 3 metre square in the world has its own unique what3words address. https://t.co/nQZ1q8lkPw ///initiated.spout.circling",johnecohound,2021-09-09 14:26:35,neutral,33.9,
http://twitter.com/fibrotony/statuses/1467917211960594437,@AnglianWater Done,fibrotony,2021-12-06 18:01:50,neutral,10.9,
http://twitter.com/River_Care/statuses/1475069587465158656,"@BKLangley61 @KeepBritainTidy @AnglianWater Hey, well done. Happy rainy Boxing Day. 🥊",River_Care,2021-12-26 11:42:49,positive,2.5,
http://twitter.com/TheWUN1/statuses/1368939254534004740,"WUN is delighted to announce a new Partnership with @AnglianWater https://t.co/BiYwPr7nyq Thank you to all our Partners as without their support, we wouldn’t be able to support you - as their sponsorship allows us to host our WUN for ALL events, mentoring programme & podcasts https://t.co/rcLe3KzDUN",TheWUN1,2021-03-08 14:58:46,neutral,0.0,
http://twitter.com/AnglianWater/statuses/1491035704423497732,@RyanSinclaiir You're most welcome.,AnglianWater,2022-02-08 13:06:28,positive,42.2,
http://twitter.com/kebab/statuses/1397462619796168704,"@AnglianWater @mervynlambert @SNorfolkCouncil Thank you, it seems like it might be minor but because of ‘frustration’ a number of drivers have gone through red lights or accelerate dangerously to catch the green at your lights and subsequently at B1172, this is a pedestrian route for many children into schools.",kebab,2021-05-26 08:00:26,negative,12.8,
http://twitter.com/Cambs_Traffic/statuses/1488414314377613312,"⛔️ ROADWORKS Leaden's Lane, #Buckden is CLOSED both ways to all motor vehicles TODAY until the 3rd Feb due to works by @AnglianWater. More info: https://t.co/9B8GwKpKKD https://t.co/qoQ6r0CgmD",Cambs_Traffic,2022-02-01 07:30:00,neutral,37.2,
http://twitter.com/NotCeri/statuses/1454574040711061510,@Feargal_Sharkey @AnglianWater @BBCNews More than half a trillion pounds. Hmmm sounds made up to me!,NotCeri,2021-10-30 22:20:50,positive,0.0,
http://twitter.com/Obscure_Rebel/statuses/1481714612940718083,You’ve earned £billions from customers but you haven’t been looking after our rivers? .@SouthWestWater .@SouthernWater .@AnglianWater .@PortsmouthWater .@NorthEastWater .@thameswater .@YorkshireWater .@wessexwater .@NorthumbrianH2O .@unitedutilities .@DwrCymru .@scottish_water,Obscure_Rebel,2022-01-13 19:47:47,neutral,39.8,
http://twitter.com/chrisgerrard/statuses/1452367799180054529,@AnneOLeary3 @AnglianWater @LincsWildlife Highly commended,chrisgerrard,2021-10-24 20:14:01,neutral,0.0,
http://twitter.com/AnglianWater/statuses/1453643249680330753,"@theobromantic Hi Helen, I will just get this checked and get back to you",AnglianWater,2021-10-28 08:42:12,neutral,43.2,
http://twitter.com/AnglianWater/statuses/1474065562141700098,"@mandy_harman Hi Mandy, thank you so much for your kind message and I'm really glad they've been able to resolve that for you too. If you would like to compliment a member of our team, we would love to hear from you, and we will make sure it gets to the right team to celebrate our people...",AnglianWater,2021-12-23 17:13:11,positive,42.1,
